日付タイプ,model,延べ台日,平均差枚,勝率%
ゾロ目/0,戦国コレクション6,132,144.4,40.9
ゾロ目/0,Lパチスロうみねこのなく頃に2,84,0.0,40.5
ゾロ目/0,Lバンドリ！,84,0.0,40.5
ゾロ目/0,スマスロ ゴッドイーター リザレクション,15,-0.3,40.0
ゾロ目/0,スマスロ ハナビ,40,36.0,40.0
ゾロ目/0,スマスロ とある魔術の禁書目録2,60,0.0,40.0
ゾロ目/0,スマスロ 甲鉄城のカバネリ 海門決戦,183,-0.1,39.9
ゾロ目/0,SHAKE BONUS TRIGGER,43,143.9,39.5
ゾロ目/0,スマスロ バイオハザードRE:3,18,0.0,38.9
ゾロ目/0,ToLOVEるダークネス TRANCE ver.8.7,18,630.0,38.9
ゾロ目/0,スマスロ ストリートファイター6,13,0.2,38.5
ゾロ目/0,甲鉄城のカバネリ 海門(うなと)決戦,60,630.0,38.3
ゾロ目/0,真打 吉宗,45,220.9,37.8
ゾロ目/0,スマスロ サンダーV,35,-0.4,37.1
ゾロ目/0,スロット ソードアート・オンラインⅡ,126,-0.1,36.5
ゾロ目/0,L東京喰種,105,-0.1,36.2
ゾロ目/0,スマスロ化物語,69,-0.2,36.2
ゾロ目/0,邪神ちゃんドロップキック,25,1291.7,36.0
ゾロ目/0,ゴーゴージャグラー３,14,-0.3,35.7
ゾロ目/0,スマート沖スロ ニューキングハナハナV,14,-0.1,35.7
ゾロ目/0,A-SLOT+ ディスクアップ ULTRAREMIX,20,-0.3,35.0
ゾロ目/0,スマスロ 攻殻機動隊,63,-0.1,34.9
ゾロ目/0,L ToLOVEるダークネス TRANCE ver.8.7,63,-0.1,34.9
ゾロ目/0,Lパチスロからくりサーカス2,87,-0.3,34.5
ゾロ目/0,プリズムナナ,64,311.8,34.4
ゾロ目/0,Lタクトオーパス デスティニー,35,-0.4,34.3
ゾロ目/0,スマスロBIRDIE WING-Golf Girls’ Story-,21,-0.1,33.3
ゾロ目/0,スマスロ とんでもスキルで異世界放浪メシ,12,-0.2,33.3
ゾロ目/0,戦国†恋姫,12,326.0,33.3
ゾロ目/0,からくりサーカス2,15,1905.0,33.3
ゾロ目/0,スマスロモンキーターンV,70,-0.4,31.4
ゾロ目/0,マイジャグラーV,96,13.0,31.2
ゾロ目/0,アレックス ブライト,39,110.8,30.8
ゾロ目/0,A-SLOT+ この素晴らしい世界に祝福を！,20,-0.2,30.0
ゾロ目/0,ウルトラミラクルジャグラー,27,118.7,29.6
ゾロ目/0,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,17,-0.2,29.4
ゾロ目/0,この素晴らしい世界に祝福を！,24,218.4,29.2
ゾロ目/0,バンドリ！,24,637.5,29.2
ゾロ目/0,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,210,0.0,29.0
ゾロ目/0,Lパチスロ革命機ヴァルヴレイヴ2,35,-0.4,28.6
ゾロ目/0,Lパチスロガールズ＆パンツァー 最終章,21,-0.3,28.6
ゾロ目/0,L D4DJ Pachi-Slot Mix,14,-0.3,28.6
ゾロ目/0,スマスロケロット5BT,14,-0.4,28.6
ゾロ目/0,スロット ゾンビランドサガ,14,-0.4,28.6
ゾロ目/0,スマスロとある科学の超電磁砲2,18,-0.2,27.8
ゾロ目/0,Lソードアート・オンライン,34,-0.4,26.5
ゾロ目/0,Lパチスロ炎炎ノ消防隊2,46,-0.4,26.1
ゾロ目/0,Lひぐらしのなく頃に業,35,-0.4,25.7
ゾロ目/0,L戦国乙女４　戦乱に閃く炯眼の軍師,20,0.0,25.0
ゾロ目/0,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,28,-0.6,25.0
ゾロ目/0,ＳＬＯＴまどか前後編,8,-0.5,25.0
ゾロ目/0,L虚構推理,45,0.0,24.4
ゾロ目/0,Lパチスロ喰霊-零-Re,21,-0.7,23.8
ゾロ目/0,Lアズールレーン THE ANIMATION,35,-0.6,22.9
ゾロ目/0,Lアクダマドライブ,9,-0.3,22.2
ゾロ目/0,回胴式遊技機グランベルム,14,-0.4,21.4
ゾロ目/0,スマスロ スーパーリオエース2,54,-0.4,20.4
